"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Congo, Dem. Rep.","COD","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","63490000","125290000","144210000","136000000","90869850.7657021","123184110.56803","172793040.041502","118795966.553744","47906345.9335608","50275633.9899451","133866441.378014","125749273.568513","206688079.856883","204110000","151548190.781431","38872062.1490983","101564666.829246","137370000","189708699.472759","268620000","180773492.885415","186940000","195084973.585302","219070000","182850000","156730000","46200000","120690000","146600000","82500000","82500000","82500000","82500000","82500000","82500000","73858396.5161329","97757335.84787","236242009.298167","131200257.922625","154503797.163646","180677436.98623","77733370.4394543","1035381387.91635","1299652041.01224","1267500302.99162","1632551644.22764","1678465311.80225","1556982977.84139","1215934551.45168","708160749.155332","695398161.997957","665272094.992908","",
"Congo, Rep.","COG","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","6193000","6183000","2623000","7407366.39793879","5741698.4016317","8884792.31531361","10820119.7252882","10338027.3794467","7858034.17386184","24101167.4811688","13814488.4353576","12168224.1096617","13529974.4362124","9429150.538258","42232539.8625597","85899025.6866554","123368757.410641","37014479.3938074","7360154.94424001","4113809.86281927","3963395.0256717","6818550.66956849","3398090.58846964","4704196.40363467","6101382.30109299","5908906.16103294","4760410.68650789","4006439.74928596","1337792.13436368","50361912.129834","59302384.9476744","90994489.5749266","59920710.2700609","841189.706981565","39354178.9175995","222005806.383169","68914112.0583461","31634416.391381","34798834.5588261","119598267.266244","731829789.530678","1840932419.89028","2174293050.43452","3871781212.41579","3806250383.75173","4446850565.67434","5641136195.74763","5549563315.43625","5245011451.13999","4926098059.12833","2221497219.19564","714352000.79598","379984138.830498","423617388.256644","",
"Colombia","COL","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","92000000","52000000","28000000","25000000","46000000","61000000","52000000","52000000","142000000","195000000","189060000","188044025.849893","309043483.002056","516155317.057911","431089034.818171","474665894.113537","1100828618.32769","1747252951.90255","2366441387.39993","3843764039.71989","4830827437.00078","4740513187.97346","3861409076.77894","1900925876.01102","1364068614.66988","1595010984.18278","2695823615.03553","3086138773.42564","3247772658.1529","3616143243.88257","4627510136.43283","6533355218.92746","7746326824.97559","7930418098.38275","7990533504.23283","8348714143.01174","9844969380.18383","9802634821.19727","8651058309.10358","8007902588.69517","8915988109.66315","10153666184.9203","10732388354.5963","10783866157.177","13393796155.3753","14787009123.0026","15296233305.6523","20767267611.8658","23478813399.4212","24747664965.7224","27766243374.4625","31386030250.8778","36444016599.9643","42757937971.8365","46408086548.4249","46103762877.525","45961564720.1639","46699124663.7263","47358571768.3219","",
"Comoros","COM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","6372623.77928044","8391639.54653682","10831267.4454765","10793691.3318891","3509447.1900273","11747706.1983381","17546344.272328","30674382.4354351","23541413.6179625","30773505.5493857","29694738.6473735","29175436.2307479","27091202.7116822","38633005.742082","44028842.8102105","44484842.058858","50549609.3899778","40480698.6186828","39142485.8413778","37147452.5979098","43211812.163776","62319591.4742351","79936893.4163709","94298524.2061427","103738305.504963","85798090.2184943","93522501.7897279","117160325.121415","112160321.638917","150269705.541147","145262103.989772","155178104.741795","194056101.081483","173374062.456823","170461228.43982","199948687.653927","158748647.998012","207129593.538287","198471475.184707","",
"Cabo Verde","CPV","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","42401306.7352194","37829159.2142841","42738961.3361534","45902521.0694201","40990516.6133251","55357731.5780941","56359503.7621742","80730245.0812753","81332707.80446","74738034.4246863","76969365.0466756","65100093.7251869","75755926.1666369","57690218.286324","42078709.1881349","36891764.1660585","27566288.8051845","19323245.8510309","8316973.76702968","43483582.8206316","28196818.8690417","45479478.0687327","77123428.2731056","92617800.6630992","139362725.6678","174391987.426298","254525770.70586","364462266.13089","361467111.500192","397876708.938471","382190200.497035","338617823.352149","375841714.655623","475334069.480303","510930777.488313","494495560.716106","572736752.547996","617362329.826463","606430600.295088","",
"Costa Rica","CRI","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","11340000","4170000","10510000","13530000","16520000","17730000","15000000","16070000","18450000","27060000","14160000","27190001.08613","40616013.2507855","48488396.7730483","42129725.7485672","48820209.3189813","95410671.0755547","190487360.680625","193894138.739993","118627985.688251","145570000","131420000","226117217.521844","311273824.533302","404997823.052674","506371968.365554","523372231.967023","488864186.610677","667983456.95792","742572566.56241","520631829.252678","919800390.50766","1018647545.8908","1024032003.98531","893197940.518509","1046640859.4261","1000225425.97982","1261819850.77285","1063394125.15928","1460403039.20855","1317755363.13344","1329816629.7106","1501655697.35315","1839150667.80576","1921805251.19613","2312646221.14772","3114579659.20238","4113616219.03504","3798664715.44529","4066174764.83059","4627226513.77311","4755804528.24892","6856670260.64529","7330855260.60661","7211406186.37979","7833906826.67163","7573806767.99203","7149834513.74318","7500924411.18614","",
"Caribbean small states","CSS","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","143000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162073506","",
"Cyprus","CYP","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","66210000","83710000","98210000","103460000","140890000","161930000","193960000","268673758.227429","303292052.56869","288659617.613197","250082212.660735","197653412.483615","274501705.579349","313482887.136416","345682925.572166","353064140.929594","368341198.388314","426380724.915591","523176497.192786","519077736.486497","540546193.360694","595272407.732865","752749024.50063","873522372.285037","927898468.598189","1123986369.49037","1506924390.03571","1390176236.24998","1027876381.53643","1096651838.57738","1464515306.64829","1116875435.54007","1541940176.17826","1391576187.88049","1379720440.99322","1832872221.58934","1741088338.45376","2267765101.36782","3022048009.38615","3256744504.51066","3910022637.25478","4191125666.75242","5646762927.32535","6118598612.54211","616838047.280455","796220251.305647","514865898.066764","504296352.562897","448941645.630353","379054841.409657","354808213.595586","334048870.831618","300271286.049062","308156948.704109","351303991.467494","",
"Czech Republic","CZE","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3789413879.64625","6144504849.6138","13842881654.3982","12351805104.7407","9733704815.47645","12542105042.1351","12806104925.9461","13019165047.934","14341230053.1848","23555575708.3116","26770643323.7587","28259287102.2748","29330377656.2902","31181699531.235","34549550659.5418","36654513481.8126","41156604442.2174","41908795248.3128","39670117584.7132","44265282002.5825","55797599698.6233","54084656370.3817","64147864094.1553","85365565025.8449","147582938980.252","142150960354.664","",
"Germany","DEU","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","4061650000","3501280000","3278430000","3807060000","3633510000","3020220000","3737140000","3924730000","5409310000","3049870000","9629750000","14231068184.8587","19325763804.4957","28205911337.3906","27358756750.2605","26215752995.1883","30018848177.0955","34708074199.6053","48474035391.8784","52549420090.8978","48591933862.3714","43718806369.2458","44761572816.2792","42674220756.2804","40140537865.6059","44379844024.6046","51734029307.793","78756312006.1286","58527563402.4573","60708676479.0917","67902226415.8996","63000843281.9809","90967080300.3011","77639894484.7905","77363207069.1661","85005217182.8733","83177914017.474","77586698432.98","74024121432.2423","61038802742.0089","56890479485.2706","51403889553.9414","51170639197.4245","50694032408.4992","48822652440.5447","45139728831.8326","41686538618.3393","44326512207.1516","43137195662.1989","59925314606.5488","62294943889.9431","66928070887.4098","67422250285.7566","67365115663.6072","62265928847.9195","58506810555.4249","59582016353.3968","59356901123.869","59173100675.4032","",
"Djibouti","DJI","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","44933881.0436519","50941032.9199171","53615760.1430614","63525625.029499","64361014.9551915","59152645.843399","93639294.2803231","99996799.5051345","83401905.6752595","75101449.7334422","73758752.5894047","72155533.8264499","76970779.6592622","66567644.2079358","66454891.898932","70605911.8353095","67804571.8253999","70308696.5701331","73707750.587314","100129582.486949","93939056.7034005","89264770.3170111","120326699.173783","132137437.938871","175495410.942988","241831914.389104","248997896.289132","244112095.169796","248630000.267239","424961509.881339","393148391.657684","364857284.064063","407414266.733581","556097628.852465","454193909.718601","",
"Dominica","DMA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","9835555.55563354","5078148.14819336","3056990.47980608","4329400.53089847","1478782.39063894","5249802.09569767","3270984.1827768","9593021.29585459","18427249.3580559","14063589.6435252","11683674.1398796","14462984.5926221","17768608.6197771","20410000.4125015","19915109.143162","15414832.0518304","22123442.2827651","22894379.5511279","23892440.0932602","27665292.7100852","31574051.1669785","29372786.7374406","31224517.7425111","45497423.6565735","47735245.631936","42321834.5559941","49172196.72641","63047100.2578612","60522068.624978","55150083.3599292","75464032.6940291","76099741.2908616","81120934.2699267","94562315.3820093","87050886.0260666","101447737.686139","126225919.300594","221907763.515912","212292574.606832","191323608.30539","",
"Denmark","DNK","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","179110000","175710000","163710000","378410000","553040000","489590000","489080000","426880000","334820000","357360000","419030000","652947158.249115","785938711.415167","1247356547.78642","857607605.907865","802715888.374676","841496712.217816","1588794640.9386","3128993668.69511","3235596490.99919","3386752784.62994","2547639719.16503","2265667968.30173","3620689180.0648","3008908460.54667","5428565202.10896","4964473673.13738","10066366962.2211","10764952542.6922","6396789355.27111","10591360672.0633","7404276589.56644","11043607126.6517","10300808563.1797","9056097124.10019","11015699557.9194","14140377155.4947","19124232129.9814","15264197137.4865","22286949236.2656","15108246747.2906","17110213223.0595","26985657484.4471","37104964983.112","39083668074.2089","32930386410.5423","29723677393.0521","32534428041.8197","40465790826.7705","74290894422.3139","73502814525.9157","81679494478.4165","86137535278.4592","86099435807.3309","72811530069.079","62917117406.2789","61764037979.9462","72470454465.8039","68199860033.7473","",
"Dominican Republic","DOM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","15400000","6000000","16700000","38950000","38400000","47800000","40600000","29400000","32600000","36800000","29120000","52800000","55313164.3314838","84335171.0249535","87127562.5750864","112644400.748805","123494225.705515","180104358.396463","154049196.183003","238611138.055764","201800000","225197246.085501","128984646.951104","171288274.101438","253501885.923604","340101493.848858","376300000","182214186.610677","254040370.87376","164000000","61600000","441857217.239554","499796250.360939","651224433.947187","252088132.739565","365556192.279792","350251265.780119","391034294.384957","501855654.767965","693972747.340443","627192942.125822","1099475738.92325","468412793.71139","271909943.78349","818409602.968921","1920468046.76764","2263790168.10921","3029510311.31634","2678597079.16656","3560281795.74604","3848743718.77531","4086418161.35283","3528197182.41412","4678588976.01792","4839720595.88809","5246649594.25313","6113262020.35062","6849184985.30285","7694112505.7843","",
